Spot Mag Potas Thor Uran
51 80 255 92 100 
44 80 255 92 102 
34 80 255 80 117 
74 80 255 72 127 
154 82 255 67 126 
34 81 255 70 125 
66 81 255 74 126 
117 81 255 74 127 
23 81 255 74 125 
44 81 255 73 122 
27 80 255 69 118 
69 80 255 67 118 
91 80 255 65 114 
122 80 255 65 107 
188 80 255 68 103 
198 80 255 66 97 
183 81 255 64 89 
98 81 255 64 88 
28 81 255 65 89 
74 82 255 65 90 
66 82 227 66 92 
74 128 64 45 45 
81 118 62 49 41 
219 112 60 51 39 
212 110 60 52 40 
166 110 62 51 42 
110 110 62 52 43 
139 111 67 52 43 
119 114 71 51 44 
149 117 69 55 43 
39 120 71 58 40 
86 124 71 62 39 
134 127 71 63 38 
11 129 74 61 40 
35 132 74 56 41 
79 135 74 50 40 
119 138 71 44 37 
78 144 64 41 35 
45 153 60 39 33 
28 164 57 39 31 
54 173 57 38 32 
91 177 57 38 32 
88 166 67 39 30 
39 147 78 39 29 
56 127 88 41 27 
25 112 97 43 26 
40 105 88 45 29 
73 103 78 47 30 
93 102 69 48 32 
156 100 67 49 32 
32 97 69 50 35 
100 94 71 52 37 
100 91 74 53 40 
192 89 74 52 40 
76 89 81 50 39 
56 88 90 48 39 
81 88 97 45 38 
52 88 102 42 36 
52 88 104 43 36 
76 88 97 46 33 
54 88 95 49 31 
39 88 97 49 30 
59 89 104 46 32 
45 90 108 42 34 
32 89 111 40 39 
39 88 115 41 44 
57 86 120 43 46 
25 85 122 46 49 
93 83 132 49 50 
124 82 139 50 50 
86 82 143 52 50 
71 82 139 58 48 
81 81 136 62 48 
40 80 134 65 49 
134 79 141 67 52 
45 79 157 67 60 
64 78 178 69 71 
20 78 199 73 83 
32 78 222 76 90 
98 78 252 81 96 
171 78 255 84 101 
88 78 255 84 108 
205 78 255 83 116 
139 78 255 81 124 
146 78 255 77 127 
107 78 255 72 127 
20 78 255 70 123 
51 78 255 67 115 
66 78 255 69 105 
54 78 255 71 100 
193 78 255 75 96 
74 78 255 76 97 
11 78 255 80 97 
35 78 255 83 100 
132 78 255 85 102 
0 78 255 86 108 
108 79 255 84 113 
176 79 255 80 117 
197 79 255 77 119 
210 79 255 79 121 
120 79 255 84 116 
54 79 255 92 111 
59 79 255 97 108 
30 80 255 95 112 
59 80 255 91 119 
64 80 255 87 122 
22 80 255 85 123 
28 80 255 84 123 
37 81 255 87 120 
39 81 255 90 121 
66 81 255 91 121 
40 81 255 87 120 
39 81 255 81 119 
76 82 255 74 117 
134 82 255 68 115 
61 82 255 67 112 
93 82 255 68 111 
59 82 255 67 114 
25 82 255 71 111 
25 82 255 75 106 
61 82 255 79 102 
45 82 255 85 99 
56 82 255 89 99 
49 81 255 83 107 
56 81 255 80 112 
78 81 255 80 111 
40 81 255 85 106 
30 81 255 89 100 
22 81 255 93 96 
52 81 255 91 99 
130 81 255 76 118 
141 81 255 70 127 
136 82 255 71 118 
85 82 255 75 118 
51 82 255 76 121 
57 82 255 74 122 
112 82 255 72 121 
205 82 255 71 117 
40 82 255 69 114 
61 82 255 67 113 
39 82 255 66 110 
42 82 255 66 105 
6 82 255 67 99 
108 82 255 65 94 
79 82 255 64 87 
159 82 255 65 88 
115 83 255 65 88 
42 83 255 66 90 
61 84 236 65 93 
127 127 67 47 43 
95 117 60 51 39 
132 111 57 54 38 
209 108 57 54 38 
202 107 60 54 41 
71 108 64 52 43 
209 109 69 52 45 
108 111 74 51 46 
83 113 71 55 44 
134 117 71 59 40 
78 120 69 64 37 
37 123 67 67 35 
147 125 71 63 39 
142 128 71 57 40 
83 130 71 50 40 
214 133 69 44 39 
13 139 64 41 35 
40 148 60 40 32 
100 160 57 39 32 
98 172 57 39 32 
66 176 60 39 32 
85 165 69 39 31 
37 145 81 39 30 
45 126 90 41 26 
35 111 97 43 26 
51 104 88 46 27 
64 102 78 48 30 
125 100 69 49 31 
98 99 67 49 34 
28 96 69 50 35 
78 93 69 51 38 
25 91 71 51 39 
130 89 71 51 39 
40 89 74 50 38 
34 89 81 49 37 
88 88 90 46 36 
49 88 97 42 36 
62 88 97 43 34 
66 88 92 46 33 
54 88 90 49 30 
44 88 95 50 29 
49 89 104 46 30 
40 89 108 43 32 
40 89 108 41 35 
64 87 111 41 38 
79 86 113 42 41 
88 85 115 43 42 
113 83 120 45 42 
91 83 127 46 42 
100 82 129 48 42 
115 82 125 55 40 
115 82 122 59 39 
69 81 118 63 41 
137 80 127 66 42 
113 79 141 65 50 
153 79 159 67 62 
47 78 178 70 76 
42 78 204 75 85 
6 78 231 81 91 
79 78 255 83 97 
73 78 255 84 105 
37 78 255 84 113 
147 78 255 82 121 
180 78 255 79 124 
168 78 255 74 124 
85 78 255 70 122 
57 78 255 67 116 
119 78 255 70 106 
32 78 255 73 101 
30 78 255 76 97 
35 78 255 77 98 
40 78 255 82 95 
37 78 255 84 96 
37 78 255 87 101 
51 78 255 89 106 
61 78 255 86 112 
71 79 255 82 117 
81 79 255 79 122 
79 79 255 79 125 
22 79 255 84 119 
76 79 255 92 114 
124 79 255 98 109 
57 80 255 94 113 
23 80 255 90 119 
15 80 255 86 123 
28 80 255 85 123 
51 80 255 84 123 
86 81 255 89 119 
25 81 255 92 117 
59 81 255 94 118 
51 81 255 91 119 
95 81 255 83 118 
205 81 255 75 117 
115 82 255 69 116 
40 82 255 68 112 
83 82 255 68 112 
59 82 255 68 113 
22 82 255 71 111 
61 82 255 75 107 
69 82 255 80 101 
56 82 255 85 98 
79 82 255 89 98 
39 82 255 83 104 
93 82 255 80 110 
44 82 255 79 109 
49 82 255 84 103 
66 82 255 88 99 
62 82 255 90 94 
144 82 255 89 97 
100 82 255 74 119 
71 82 255 67 129 
180 83 255 74 114 
141 83 255 78 111 
32 83 255 77 115 
69 83 255 74 117 
57 83 255 70 118 
173 83 255 69 114 
85 83 255 67 112 
159 83 255 65 109 
13 83 248 65 107 
54 83 255 65 104 
47 83 255 65 98 
76 83 255 65 93 
27 83 255 64 89 
23 83 255 65 91 
28 84 255 66 92 
23 84 255 66 94 
25 85 234 65 94 
62 123 64 48 40 
91 113 60 53 39 
74 107 57 56 37 
120 104 57 56 37 
151 104 60 55 40 
134 104 62 54 42 
66 105 69 53 46 
139 107 74 52 46 
98 109 74 56 44 
103 112 71 60 40 
136 115 69 64 37 
74 118 69 68 35 
57 120 71 64 38 
34 122 71 58 39 
141 124 71 51 40 
158 127 69 45 39 
124 132 64 41 36 
59 140 62 40 33 
61 151 60 40 32 
66 163 57 39 32 
27 167 57 40 33 
66 157 69 38 32 
74 141 81 39 30 
45 124 88 42 26 
61 110 95 45 25 
110 102 83 47 27 
110 100 76 48 31 
149 99 69 49 32 
98 97 64 50 34 
64 95 67 50 36 
105 93 69 51 37 
100 91 71 51 38 
149 90 71 50 38 
59 90 74 50 37 
136 89 78 49 36 
100 89 83 47 34 
56 88 92 43 34 
61 88 90 45 33 
61 88 85 48 31 
51 88 85 50 29 
54 88 90 50 29 
51 88 97 48 29 
69 88 102 46 29 
69 88 104 45 31 
35 87 108 44 33 
59 86 108 43 34 
34 85 111 43 37 
64 84 113 43 38 
108 83 115 44 39 
56 83 118 47 37 
83 83 115 52 36 
69 82 113 57 36 
35 81 113 61 35 
56 80 120 63 38 
85 79 129 65 43 
137 79 143 66 56 
149 78 159 69 69 
119 78 180 75 78 
79 78 208 79 86 
76 78 241 81 93 
170 78 255 84 100 
76 78 255 83 108 
34 78 255 83 115 
139 78 255 79 117 
214 78 255 74 117 
180 78 255 72 116 
45 78 255 72 112 
93 78 255 73 106 
62 78 255 77 101 
3 78 255 77 98 
13 78 255 78 97 
37 78 255 81 96 
45 78 255 85 98 
85 78 255 87 103 
69 78 255 90 108 
25 78 255 88 113 
62 79 255 85 118 
62 79 255 82 124 
56 79 255 82 126 
44 79 255 86 122 
45 79 255 93 115 
10 79 255 98 111 
112 80 255 94 114 
200 80 255 91 120 
193 80 255 87 122 
197 80 255 85 124 
205 80 255 87 120 
187 80 255 91 118 
76 81 255 94 116 
54 81 255 94 117 
130 81 255 92 118 
79 81 255 85 118 
102 81 255 77 118 
54 81 255 70 117 
23 82 255 68 114 
88 82 255 69 114 
74 82 255 68 113 
64 82 255 72 111 
35 82 255 76 108 
35 82 255 81 102 
18 82 255 86 98 
20 82 255 89 98 
35 82 255 85 103 
45 82 255 82 107 
66 82 255 79 108 
69 82 255 82 103 
119 82 255 84 101 
35 82 255 86 95 
40 83 255 84 97 
30 83 255 75 116 
64 83 255 70 124 
129 84 255 76 109 
107 84 255 80 107 
129 85 255 78 110 
93 85 255 73 110 
90 85 255 68 112 
136 85 255 67 110 
30 84 255 66 110 
117 84 255 64 108 
159 84 250 64 105 
108 84 255 63 103 
108 84 255 63 96 
170 84 255 63 92 
130 85 255 64 90 
108 85 255 65 93 
44 85 255 67 95 
20 86 255 66 96 
78 86 234 65 96 
129 119 64 50 39 
153 109 60 54 38 
181 103 57 56 38 
119 101 60 57 39 
115 101 60 56 41 
86 101 64 55 42 
147 101 67 55 45 
207 103 74 54 46 
113 104 76 55 45 
45 107 71 60 41 
59 110 71 64 38 
44 113 71 66 37 
57 115 74 63 39 
181 117 74 58 41 
125 118 71 51 40 
151 121 69 47 39 
103 125 67 43 36 
35 132 62 41 33 
61 140 62 41 32 
81 150 60 40 32 
61 154 57 40 33 
54 147 67 40 31 
66 135 74 42 29 
35 122 78 44 26 
59 110 81 47 26 
39 102 76 48 28 
35 99 71 49 30 
110 98 64 49 32 
146 96 62 50 34 
61 94 64 50 36 
79 92 69 50 38 
76 91 74 49 39 
119 91 76 49 37 
69 90 76 49 36 
74 90 76 48 34 
20 90 81 48 33 
40 89 85 46 33 
25 88 85 47 32 
45 88 83 49 30 
59 88 81 50 29 
40 87 85 50 28 
57 87 88 51 27 
28 87 92 50 28 
39 87 97 50 29 
51 87 97 48 30 
44 86 106 45 31 
59 85 106 43 33 
44 84 104 41 36 
85 84 106 41 37 
108 83 108 44 36 
108 83 108 49 35 
74 82 108 54 33 
61 82 108 59 32 
54 81 111 61 34 
35 80 118 62 39 
76 79 125 65 49 
95 79 139 68 63 
134 78 157 73 72 
28 78 185 76 81 
71 78 215 78 87 
79 78 241 79 93 
100 78 255 81 98 
64 77 255 80 104 
108 77 255 78 107 
76 77 255 75 108 
234 77 255 75 109 
190 77 255 75 108 
158 77 255 76 105 
207 78 255 77 102 
107 78 255 76 99 
134 78 255 77 100 
76 78 255 79 102 
6 78 255 83 103 
13 78 255 86 106 
25 78 255 90 112 
64 78 255 90 115 
190 79 255 87 121 
156 79 255 86 125 
173 79 255 87 126 
124 79 255 90 121 
170 79 255 94 116 
144 79 255 96 111 
190 79 255 96 113 
170 80 255 92 118 
178 80 255 90 121 
207 80 255 89 120 
188 80 255 89 117 
192 80 255 93 115 
212 81 255 94 116 
163 81 255 94 116 
171 81 255 91 118 
170 81 255 85 118 
212 81 255 79 118 
144 81 255 74 118 
45 82 255 70 116 
51 82 255 70 114 
40 82 255 70 113 
59 82 255 73 111 
91 82 255 77 108 
56 82 255 82 103 
66 82 255 87 101 
90 83 255 90 100 
130 83 255 88 103 
61 82 255 84 106 
52 82 255 79 107 
69 82 255 77 104 
20 83 255 78 101 
91 83 255 81 97 
35 83 255 80 98 
35 84 255 76 111 
34 84 255 73 117 
13 85 255 77 104 
25 85 255 80 100 
88 86 255 79 105 
141 86 255 73 105 
154 86 255 66 107 
112 86 255 65 108 
44 86 255 64 108 
88 86 255 63 106 
129 86 255 63 104 
45 86 255 63 103 
57 86 255 62 96 
66 86 255 63 94 
62 86 255 64 94 
178 86 255 64 96 
117 86 255 65 97 
22 87 243 66 98 
40 88 229 65 96 
219 115 60 53 36 
156 105 60 53 38 
166 101 60 55 39 
164 98 60 56 41 
175 98 62 58 42 
164 98 62 57 42 
76 98 67 59 43 
107 99 71 57 45 
164 100 76 57 45 
120 102 76 57 43 
32 105 74 61 40 
134 107 74 63 39 
85 109 74 60 39 
197 111 74 57 41 
95 112 74 53 41 
164 114 71 49 39 
129 117 67 46 36 
34 123 64 44 33 
28 129 60 43 32 
32 136 60 42 32 
34 140 60 41 32 
61 136 62 42 31 
35 129 64 44 29 
37 120 67 47 27 
52 109 69 48 27 
28 102 67 50 28 
54 98 64 49 31 
83 96 62 50 34 
129 95 62 50 35 
102 93 67 49 37 
51 92 71 48 39 
59 92 76 48 39 
56 91 78 48 37 
61 91 78 48 35 
78 91 78 48 33 
88 91 78 48 32 
59 90 81 47 32 
59 89 81 48 31 
40 88 81 50 30 
39 87 81 50 28 
52 87 81 50 28 
61 86 78 54 26 
61 86 81 55 26 
45 86 85 54 26 
56 86 90 51 28 
45 86 92 48 29 
30 85 95 44 32 
15 85 97 40 34 
20 84 97 40 35 
51 84 99 42 36 
178 83 102 47 34 
85 83 102 52 32 
108 82 104 57 31 
74 82 106 60 31 
64 81 108 61 35 
59 80 108 65 44 
98 79 118 68 57 
108 78 136 70 66 
54 78 159 73 74 
56 78 187 75 80 
20 78 215 76 87 
40 78 238 77 89 
62 77 255 77 92 
85 77 255 76 96 
100 77 255 77 98 
108 77 255 78 100 
255 77 255 79 103 
130 77 255 79 103 
175 77 255 78 102 
224 78 255 75 101 
168 78 255 74 104 
154 78 255 77 108 
132 78 255 80 110 
221 78 255 84 113 
164 78 255 87 117 
156 78 255 91 119 
187 79 255 92 122 
193 79 255 92 125 
168 79 255 94 123 
217 79 255 96 119 
219 79 255 96 115 
180 79 255 95 113 
205 79 255 95 114 
212 80 255 94 116 
136 80 255 93 117 
255 80 255 92 116 
96 80 255 92 115 
185 80 255 93 114 
151 81 255 93 115 
185 81 255 94 116 
90 81 255 89 119 
161 81 255 85 120 
93 81 255 80 119 
171 81 255 76 118 
156 82 255 73 117 
100 82 255 71 115 
74 82 255 70 114 
98 82 255 73 111 
74 82 255 77 109 
39 82 255 82 105 
64 83 255 87 103 
69 83 255 91 103 
54 83 255 93 103 
51 83 255 87 105 
32 83 255 78 107 
100 83 255 72 106 
17 83 255 72 103 
34 84 255 75 99 
176 84 255 77 99 
71 85 255 75 105 
47 85 255 75 108 
146 86 255 76 98 
95 86 255 79 96 
35 87 255 79 99 
5 87 255 72 98 
47 87 255 66 102 
73 87 255 63 106 
25 87 255 63 105 
93 87 255 62 103 
74 87 255 62 102 
64 87 255 62 102 
54 87 255 61 98 
42 87 255 61 95 
110 87 255 62 95 
139 88 255 62 97 
110 88 245 62 100 
25 88 234 65 101 
66 89 224 66 98 
207 112 55 53 35 
161 103 60 52 39 
255 98 62 55 42 
190 95 62 56 43 
142 95 62 60 41 
139 95 62 63 41 
105 95 64 63 42 
192 96 71 62 43 
171 97 76 58 45 
124 98 78 57 44 
81 100 76 59 43 
115 102 76 59 41 
18 104 76 58 41 
45 105 76 56 42 
151 107 74 54 41 
120 108 71 51 39 
209 111 69 49 36 
78 115 64 46 33 
51 120 62 44 32 
76 125 60 43 32 
23 129 60 43 31 
88 128 55 44 30 
20 124 57 47 29 
54 117 55 49 28 
73 108 55 50 28 
54 102 57 50 29 
79 97 57 50 31 
74 95 57 50 35 
113 93 62 48 37 
98 93 67 48 39 
57 93 76 47 39 
79 92 81 47 38 
119 92 83 47 36 
127 92 81 47 34 
37 91 78 48 33 
74 91 76 48 32 
66 90 76 49 31 
76 89 76 49 30 
56 88 78 49 29 
45 87 76 49 28 
44 86 74 54 26 
76 86 69 56 25 
69 86 71 58 25 
62 86 76 57 25 
47 86 81 54 26 
51 86 88 49 27 
28 86 83 45 32 
52 85 90 40 33 
42 84 90 40 35 
34 84 92 40 35 
28 83 95 45 33 
69 83 97 51 32 
105 83 102 55 30 
79 82 99 59 29 
69 81 97 59 32 
100 80 95 62 40 
98 79 99 66 52 
107 78 115 68 61 
141 78 139 70 68 
98 78 162 72 74 
79 78 190 72 78 
144 78 213 72 80 
103 78 236 72 82 
108 78 255 74 84 
205 77 255 77 87 
120 77 255 80 92 
188 77 255 82 99 
173 77 255 81 101 
137 77 255 77 102 
180 78 255 73 103 
188 78 255 72 109 
134 78 255 74 113 
209 78 255 78 117 
127 78 255 82 119 
102 78 255 86 122 
115 78 255 91 124 
195 79 255 93 126 
193 79 255 99 125 
166 79 255 103 119 
181 79 255 103 115 
153 79 255 99 115 
163 79 255 95 115 
141 79 255 94 115 
151 80 255 95 115 
192 80 255 96 113 
151 80 255 96 113 
83 80 255 95 112 
115 80 255 92 113 
93 80 255 93 113 
193 81 255 88 118 
79 81 255 86 121 
151 81 255 83 124 
159 81 255 81 122 
107 81 255 78 120 
45 82 255 76 117 
61 82 255 73 116 
25 82 255 71 113 
71 82 255 73 111 
56 82 255 77 110 
61 82 255 82 108 
91 83 255 88 107 
176 83 255 92 106 
108 83 255 94 106 
119 83 255 92 102 
81 83 255 76 107 
68 83 255 66 108 
61 84 255 67 105 
79 84 255 71 102 
146 85 255 75 98 
151 86 255 76 99 
170 86 255 77 98 
187 87 255 73 94 
185 87 255 77 91 
227 88 255 80 92 
171 88 255 71 93 
100 88 255 65 96 
64 88 255 62 102 
96 88 255 61 104 
190 88 255 60 101 
159 88 255 61 101 
149 88 255 60 101 
115 89 255 60 98 
96 89 255 60 97 
68 89 255 59 98 
56 89 250 59 101 
151 89 234 59 103 
44 90 224 61 104 
79 91 217 63 100 
180 110 55 54 34 
156 102 60 52 39 
255 98 62 54 43 
251 95 62 57 43 
190 94 62 62 41 
171 94 62 65 40 
130 93 64 66 40 
139 94 69 64 42 
85 95 76 58 46 
200 96 78 58 45 
108 97 78 57 44 
137 99 76 57 43 
37 101 76 57 42 
35 102 76 56 42 
120 103 74 56 41 
42 105 74 53 39 
154 108 69 51 37 
198 111 67 48 34 
28 115 62 46 32 
71 118 60 45 32 
76 122 57 45 31 
47 123 55 46 30 
25 120 53 48 29 
68 115 48 49 29 
51 108 48 50 30 
57 102 48 50 31 
95 97 53 52 32 
144 95 57 50 35 
125 93 62 48 39 
190 92 69 46 40 
95 92 78 46 39 
130 92 83 47 38 
86 92 85 46 35 
88 92 83 47 34 
66 92 78 47 32 
56 91 74 48 31 
83 90 71 49 30 
69 89 74 49 30 
88 88 74 50 29 
83 87 74 50 28 
28 86 69 55 25 
64 86 64 58 25 
49 86 62 60 23 
66 86 69 61 23 
74 86 76 56 25 
54 86 81 51 28 
45 85 81 45 31 
51 85 83 41 34 
47 85 88 40 35 
34 84 88 41 37 
25 84 88 45 35 
22 83 95 49 32 
103 83 95 52 31 
88 83 95 55 30 
51 82 90 56 32 
64 81 83 59 38 
69 80 85 63 48 
37 79 99 64 56 
110 78 118 67 63 
91 78 141 69 69 
125 78 166 70 71 
83 78 190 69 72 
51 78 215 68 73 
59 78 238 70 75 
78 77 255 76 79 
79 77 255 83 83 
34 77 255 84 93 
52 77 255 82 98 
85 77 255 78 101 
132 78 255 74 105 
120 78 255 71 110 
125 78 255 73 117 
207 78 255 76 122 
215 78 255 81 124 
255 78 255 84 129 
238 78 255 90 129 
185 79 255 97 130 
156 79 255 105 124 
136 79 255 114 114 
161 79 255 111 112 
187 79 255 102 114 
146 79 255 95 116 
151 80 255 94 115 
117 80 255 95 113 
56 80 255 99 110 
79 80 255 99 108 
59 80 255 96 109 
129 80 255 91 112 
42 80 255 87 115 
85 81 255 86 119 
185 81 255 84 122 
137 81 255 83 124 
144 81 255 82 123 
161 81 255 80 121 
102 82 255 78 118 
61 82 255 74 116 
85 82 255 71 114 
30 82 255 73 112 
40 82 255 76 110 
25 83 255 82 110 
51 83 255 87 110 
51 83 255 94 108 
90 83 255 99 105 
78 83 255 97 101 
62 83 255 75 108 
27 83 255 63 110 
30 84 255 63 106 
81 85 255 67 102 
103 86 255 72 98 
68 87 255 76 96 
108 87 255 77 91 
183 88 255 73 91 
136 88 255 76 89 
129 89 255 77 88 
185 89 255 70 90 
119 90 255 64 93 
68 90 255 60 100 
3 90 255 58 101 
78 90 255 59 99 
130 90 255 59 99 
146 90 255 58 98 
105 90 255 59 99 
144 90 255 59 98 
120 90 250 58 99 
214 90 238 58 101 
100 91 224 57 104 
27 91 220 57 107 
17 92 220 62 101 
105 110 51 55 32 
52 102 57 54 38 
170 98 62 53 43 
221 95 64 58 42 
76 93 62 64 40 
129 93 62 67 38 
255 92 64 68 39 
113 92 69 66 42 
105 93 74 63 44 
130 94 78 58 45 
69 95 81 57 43 
83 97 76 57 43 
0 98 76 57 42 
56 99 76 56 41 
139 101 74 56 41 
166 102 74 54 39 
117 105 69 53 38 
130 108 67 50 34 
119 112 64 48 33 
130 115 60 46 32 
100 118 57 46 31 
54 119 55 46 30 
76 119 53 48 29 
45 113 51 49 30 
78 107 48 50 30 
40 102 48 50 31 
32 97 53 51 33 
95 95 57 50 35 
34 93 60 47 39 
71 92 71 45 40 
144 92 78 47 39 
98 91 85 47 37 
112 91 85 46 36 
51 91 83 46 33 
59 91 78 48 32 
56 90 74 48 31 
66 90 71 50 30 
49 89 69 49 30 
76 88 69 50 28 
69 87 69 50 28 
74 86 64 55 24 
79 86 62 59 23 
45 86 60 61 23 
18 86 64 60 23 
49 86 71 56 25 
45 85 76 52 27 
35 85 78 46 30 
54 85 83 42 33 
49 85 85 41 36 
39 84 88 41 37 
40 84 88 44 35 
85 84 92 47 33 
113 84 95 50 31 
73 83 92 52 31 
27 82 85 54 34 
23 81 78 55 39 
5 80 81 57 47 
52 79 92 62 54 
210 78 108 66 62 
45 78 127 69 64 
45 78 150 69 66 
54 78 176 67 67 
20 78 201 66 67 
25 78 227 68 69 
105 77 250 74 73 
100 77 255 80 79 
54 77 255 82 90 
108 77 255 82 96 
76 77 255 80 100 
125 78 255 76 103 
108 78 255 75 109 
62 78 255 76 116 
130 78 255 79 122 
170 78 255 82 127 
136 78 255 87 131 
229 78 255 93 133 
241 79 255 101 132 
86 79 255 112 123 
154 79 255 125 111 
88 79 255 118 109 
81 79 255 104 114 
23 79 255 96 116 
51 80 255 94 116 
23 80 255 96 113 
22 80 255 101 107 
51 80 255 103 104 
96 80 255 97 108 
59 80 255 91 112 
27 80 255 86 116 
66 81 255 84 121 
66 81 255 85 123 
56 81 255 84 125 
117 81 255 83 124 
190 82 255 83 123 
96 82 255 77 118 
42 82 255 74 117 
52 82 255 70 115 
44 82 255 71 114 
49 83 255 75 112 
95 83 255 81 112 
110 83 255 86 111 
119 83 255 92 108 
95 84 255 98 104 
100 84 255 97 101 
91 84 255 74 108 
159 84 255 63 110 
76 85 255 62 107 
115 86 255 65 103 
25 87 255 71 97 
23 88 255 76 92 
81 88 255 78 88 
130 89 255 75 90 
181 89 255 73 87 
79 90 255 75 85 
78 90 255 72 88 
202 91 255 66 92 
93 91 255 61 95 
90 91 255 56 98 
49 91 255 58 97 
45 91 255 58 97 
129 91 255 58 97 
168 91 250 58 100 
255 92 245 58 100 
164 92 238 58 99 
198 92 227 57 101 
130 92 213 56 103 
69 93 210 57 106 
35 94 213 61 100 
134 110 51 55 32 
178 103 57 54 37 
161 98 62 55 40 
188 95 64 60 40 
234 93 62 65 38 
127 92 62 69 37 
251 91 64 68 39 
173 91 67 68 40 
62 92 69 64 43 
156 93 76 61 45 
173 94 78 58 43 
170 95 76 57 43 
71 95 76 56 42 
69 97 76 56 42 
100 98 74 55 41 
137 99 74 55 41 
42 102 71 54 38 
90 105 69 51 37 
156 108 64 48 34 
74 112 62 47 33 
64 114 57 47 32 
79 116 55 47 31 
85 116 53 48 30 
44 112 51 49 30 
51 107 51 50 31 
45 102 51 51 31 
64 99 53 51 33 
88 96 55 50 36 
39 94 60 47 39 
86 92 69 46 40 
149 91 76 47 39 
64 90 83 47 38 
90 90 85 46 36 
47 90 81 46 34 
66 90 76 47 32 
64 90 71 48 31 
76 89 69 50 29 
45 89 69 50 29 
61 88 67 50 28 
47 87 64 51 27 
51 86 62 55 24 
69 86 60 58 23 
57 86 60 60 23 
49 86 62 60 24 
59 85 67 57 25 
62 85 74 53 27 
20 85 78 47 30 
37 85 81 43 33 
49 85 83 42 35 
56 84 85 42 35 
25 84 88 44 35 
74 84 92 45 35 
98 84 95 45 36 
79 83 88 50 33 
40 83 83 51 37 
45 82 78 52 41 
40 80 81 53 48 
40 80 88 57 56 
113 79 104 63 61 
20 79 122 69 62 
44 78 146 70 63 
49 78 171 67 64 
79 78 194 66 64 
44 78 220 68 67 
39 78 243 71 70 
6 77 255 77 76 
54 77 255 81 88 
100 77 255 82 94 
100 77 255 81 98 
110 78 255 80 101 
86 78 255 79 105 
173 78 255 80 111 
95 78 255 83 118 
85 78 255 86 124 
107 78 255 90 131 
69 78 255 96 135 
113 79 255 104 133 
68 79 255 117 124 
83 79 255 131 108 
27 79 255 120 109 
54 79 255 107 116 
71 80 255 99 117 
64 80 255 94 118 
83 80 255 98 113 
74 80 255 102 106 
61 80 255 103 104 
90 80 255 98 109 
108 80 255 90 113 
95 81 255 85 117 
88 81 255 84 120 
79 81 255 85 123 
125 81 255 85 124 
137 81 255 84 125 
79 82 255 83 123 
69 82 255 78 119 
61 82 255 73 117 
51 82 255 71 115 
42 83 255 71 115 
112 83 255 74 115 
71 83 255 78 114 
18 83 255 83 111 
35 84 255 90 109 
69 84 255 94 105 
105 85 255 94 103 
124 85 255 75 107 
156 85 255 65 109 
69 85 255 63 109 
59 86 255 65 103 
22 88 255 70 96 
105 89 255 76 91 
120 89 255 79 88 
35 90 255 77 90 
100 90 255 75 87 
105 91 255 72 84 
62 92 255 74 87 
181 92 255 69 92 
149 92 255 62 93 
156 93 255 57 97 
69 93 255 58 97 
49 93 255 58 97 
85 93 248 58 98 
103 93 243 59 102 
81 93 234 58 102 
107 93 227 58 102 
102 93 217 57 102 
159 94 204 56 103 
88 94 201 58 104 
113 96 208 62 98 
124 110 51 55 31 
88 104 55 56 35 
180 99 60 58 38 
176 96 62 61 38 
127 93 62 65 37 
168 91 62 68 38 
183 91 64 68 40 
197 91 67 68 41 
168 91 67 66 42 
173 92 69 63 43 
83 92 71 60 43 
110 93 71 57 44 
88 93 71 56 45 
25 94 74 56 43 
17 95 74 55 43 
154 97 74 55 42 
108 100 71 53 40 
79 102 69 51 38 
112 105 67 49 37 
76 108 62 49 35 
90 111 60 48 35 
115 113 55 49 33 
108 113 55 50 32 
86 111 51 50 31 
71 107 51 50 31 
62 103 51 50 32 
40 100 55 51 34 
56 97 57 50 36 
18 95 60 48 39 
100 92 69 47 39 
164 90 74 47 39 
120 89 78 47 38 
108 89 83 47 37 
73 89 81 46 34 
56 89 74 47 32 
64 89 71 48 30 
44 88 69 49 29 
39 88 67 50 29 
35 88 67 49 28 
51 87 64 52 26 
49 86 60 55 24 
54 86 57 58 22 
59 86 57 60 22 
34 86 60 59 23 
39 85 64 57 24 
59 85 71 53 27 
37 85 74 49 29 
54 84 76 46 33 
37 84 78 44 34 
30 84 83 44 34 
27 84 85 45 34 
85 84 90 45 34 
88 84 92 45 35 
30 84 88 45 36 
30 83 78 48 38 
49 82 74 48 42 
54 81 81 49 49 
25 80 92 55 55 
49 80 106 62 60 
18 79 125 68 60 
20 79 148 69 62 
57 78 173 66 63 
45 78 194 65 64 
34 78 215 67 66 
25 78 231 70 69 
22 77 245 74 75 
124 77 255 79 85 
144 77 255 81 91 
136 77 255 83 96 
129 78 255 83 98 
166 78 255 84 99 
144 78 255 85 103 
69 78 255 86 110 
27 78 255 89 119 
23 78 255 92 127 
69 79 255 98 133 
69 79 255 107 133 
44 79 255 119 123 
51 79 255 132 110 
69 79 255 120 113 
81 79 255 110 117 
112 80 255 103 119 
120 80 255 101 118 
96 80 255 103 114 
37 80 255 106 108 
62 80 255 103 108 
79 80 255 98 110 
